MSSubClass-20,MSSubClass-30,MSSubClass-40,MSSubClass-45,MSSubClass-50,MSSubClass-60,MSSubClass-70,MSSubClass-75,MSSubClass-80,MSSubClass-85,MSSubClass-90,MSSubClass-120,MSSubClass-150,MSSubClass-160,MSSubClass-180,MSSubClass-190,MSZoning-C (all),MSZoning-FV,MSZoning-RH,MSZoning-RL,MSZoning-RM,LotFrontage,LotArea,Street-Grvl,Street-Pave,LotConfig-Corner,LotConfig-CulDSac,LotConfig-FR2,LotConfig-FR3,LotConfig-Inside,LandSlope-Gtl,LandSlope-Mod,LandSlope-Sev,Neighborhood-Blmngtn,Neighborhood-Blueste,Neighborhood-BrDale,Neighborhood-BrkSide,Neighborhood-ClearCr,Neighborhood-CollgCr,Neighborhood-Crawfor,Neighborhood-Edwards,Neighborhood-Gilbert,Neighborhood-IDOTRR,Neighborhood-MeadowV,Neighborhood-Mitchel,Neighborhood-NAmes,Neighborhood-NoRidge,Neighborhood-NPkVill,Neighborhood-NridgHt,Neighborhood-NWAmes,Neighborhood-OldTown,Neighborhood-Sawyer,Neighborhood-SawyerW,Neighborhood-Somerst,Neighborhood-StoneBr,Neighborhood-SWISU,Neighborhood-Timber,Neighborhood-Veenker,BldgType-1Fam,BldgType-2fmCon,BldgType-Duplex,BldgType-Twnhs,BldgType-TwnhsE,HouseStyle-1.5Fin,HouseStyle-1.5Unf,HouseStyle-1Story,HouseStyle-2.5Fin,HouseStyle-2.5Unf,HouseStyle-2Story,HouseStyle-SFoyer,HouseStyle-SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle-Flat,RoofStyle-Gable,RoofStyle-Gambrel,RoofStyle-Hip,RoofStyle-Mansard,RoofStyle-Shed,RoofMatl-ClyTile,RoofMatl-CompShg,RoofMatl-Membran,RoofMatl-Metal,RoofMatl-Roll,RoofMatl-Tar&Grv,RoofMatl-WdShake,RoofMatl-WdShngl,MasVnrType-BrkCmn,MasVnrType-BrkFace,MasVnrType-Stone,MasVnrArea,Foundation-BrkTil,Foundation-CBlock,Foundation-PConc,Foundation-Slab,Foundation-Stone,Foundation-Wood,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating-Floor,Heating-GasA,Heating-GasW,Heating-Grav,Heating-OthW,Heating-Wall,Electrical-1,Electrical-FuseA,Electrical-FuseF,Electrical-FuseP,Electrical-Mix,Electrical-SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath-0,BsmtFullBath-1,BsmtFullBath-2,BsmtFullBath-3,BsmtHalfBath-0,BsmtHalfBath-1,BsmtHalfBath-2,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType-2Types,GarageType-Attchd,GarageType-Basment,GarageType-BuiltIn,GarageType-CarPort,GarageType-Detchd,GarageYrBlt,GarageCars-0,GarageCars-1,GarageCars-2,GarageCars-3,GarageCars-4,GarageCars-5,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence-GdPrv,Fence-GdWo,Fence-MnPrv,Fence-MnWw,MiscFeature-Gar2,MiscFeature-Othr,MiscFeature-Shed,MiscFeature-TenC,SaleType-COD,SaleType-Con,SaleType-ConLD,SaleType-ConLI,SaleType-ConLw,SaleType-CWD,SaleType-New,SaleType-NONE,SaleType-Oth,SaleType-WD,SaleCondition-Abnorml,SaleCondition-AdjLand,SaleCondition-Alloca,SaleCondition-Family,SaleCondition-Normal,SaleCondition-Partial,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,YrMoSoldCount,Scored Labels
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.202136490375653,-0.513352293029888,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1931,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.509896270247707,-0.293025279752882,-0.124182156625687,-0.762773228129281,0,1,0,0,0,0,0,1,0,0,0,0,-0.725428068883577,-0.785025043886639,-0.101197016502059,-1.23676666655734,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,0,0,0,0,1,1931,0,1,0,0,0,0,-1.35830279647963,-0.361328508918265,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,2,2,2,3,0,2,3,7,4,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5617156291397,2.30258509299405,200903,0,0,,,,,37,11.5347957611084
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.14211415225769,0.140367196629745,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1967,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.11061177945883,0,1,0,0,0,0,-0.968704544391867,-0.293025279752882,0.339965207460439,-0.774109941562193,0,1,0,0,0,0,0,0,0,0,0,1,1.88230425773946,1.73464226422041,-0.101197016502059,2.91965260967381,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,2.60138381224446,-0.207698474525451,2.89876085032863,0.623631660646747,0,0,0,1,0,0,1961,0,0,1,0,0,0,0.423609981850236,1.15639908869109,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,3,4,3,3,4,3,3,7,1,1,2,3,3,1,0,3,0.297607266471232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3966930051388,2.30258509299405,201009,0,0,,,,,81,12.3826942443848
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0667136381510165,-0.376394572596832,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1955,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,0,1,0,0,-0.968704544391867,-0.293025279752882,-1.27544963813343,-2.38392324903575,0,1,0,0,0,0,0,0,0,0,0,1,-0.847785010895216,-0.785025043886639,-0.101197016502059,-1.3316350095241,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,0,0,0,0,0,1,1967,0,1,0,0,0,0,-0.374538450110016,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,2,4,2,0,1,3,3,4,0,0,2,3,3,0,0,1,-4.91413779376274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5852461265499,2.30258509299405,201007,1,0,,,,,72,11.4947919845581
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.232008726878616,-0.148131705208405,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,9,1920,1988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,0.401134513339979,-0.293025279752882,-1.21629360153422,-0.910150502757142,0,1,0,0,0,0,0,0,0,0,0,1,-0.835039496102337,0.731441391548157,-0.101197016502059,-0.0370774127901945,1,0,0,0,0,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,0,0,0,0,0,1,1930,0,0,1,0,0,0,-0.69008550460593,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,2,4,2,3,0,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.870599909242,2.30258509299405,200910,0,0,,,,,110,11.9580268859863
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.216074820665833,-0.228530959610773,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.540185639027003,-0.574583785142935,0,1,0,0,0,0,0,0,0,0,0,1,-0.921708996693914,1.17938224632274,-0.101197016502059,0.275197549475389,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,2004,0,0,1,0,0,0,0.219432475999939,0.350106302461121,-0.0368067846168022,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,2,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0610468734799,2.30258509299405,200804,0,0,,,,,27,12.0942449569702
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.261880963381579,1.36043222282089,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2005,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,2.80932913887177,-0.293025279752882,-0.465466983159603,2.32534751099606,0,1,0,0,0,0,0,0,0,0,0,1,2.38957574649604,-0.785025043886639,-0.101197016502059,1.17842323147141,0,1,0,0,1,0,0,-1.02736282330994,1.23259887250509,-2.26152963504441,-0.207698474525451,0.98684936683629,0.623631660646747,0,1,0,0,0,0,2005,0,0,0,1,0,0,3.06863676218363,0.776967189288753,3.24897072658459,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,4,3,5,3,3,7,6,1,2,3,1,2,0,3,1.66911912442754,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9551274580284,2.30258509299405,200601,1,0,,,,,18,12.8943090438843
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.15777019335844,-0.0720440827455964,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1940,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.0291354471014339,-0.293025279752882,-0.592879985065598,-0.733297773203708,0,1,0,0,0,0,0,0,0,0,0,1,-0.467968670067422,-0.0104606491722511,-0.101197016502059,-0.380975156044697,0,1,0,0,1,0,0,-1.02736282330994,1.23259887250509,-1.04580127322219,-0.207698474525451,0.349545539005509,2.17157453260921,0,0,0,0,0,1,1940,0,1,0,0,0,0,-1.00563255910184,-0.740760408320604,0.333213205383354,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,3,3,4,2,2,3,3,3,5,3,1,2,3,2,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.982929094216,2.30258509299405,200909,0,0,,,,,112,11.7883005142212
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.35121980777844,0.374970699223406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1991,1991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.863332309181725,3.45512452480716,-0.31530165948468,0.119223076951304,0,1,0,0,0,0,0,0,0,0,0,1,-0.631111259416273,2.04960067773379,-0.101197016502059,1.23771594582564,0,1,0,0,1,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,0.98684936683629,0.623631660646747,0,1,0,0,0,0,1991,0,0,0,1,0,0,1.67187700625319,-0.171612559217095,2.13891075658412,3.12769024533654,-0.103330530851366,-0.285935458023539,-0.0631501734693743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,3,3,3,7,4,6,2,3,2,2,0,2,1.66911912442754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3800259526536,2.30258509299405,200703,0,0,,,,,41,12.624044418335
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.20185862526362,-0.170957991947248,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1890,1996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,1.41973278703802,-0.293025279752882,-1.27544963813343,0.0829455939659847,0,1,0,0,0,0,0,0,0,0,0,1,0.0724411571506467,0.523802141157854,2.48563002431684,0.727798602379303,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,0.349545539005509,-0.924311211315714,0,0,0,0,0,1,1963,0,0,1,0,0,0,-0.0775529870550383,-0.361328508918265,-0.702842766617084,3.43905551278911,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,3,0,3,3,7,2,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7352686961137,2.30258509299405,200912,0,0,,,,,44,11.8493356704712
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0667136381510165,-0.376394572596832,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1951,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.455014897742424,2.58016210986254,-0.865907846292731,-0.343314831111522,0,1,0,0,0,0,0,0,0,0,0,1,-0.661700494919182,-0.785025043886639,-0.101197016502059,-1.18735607126215,1,0,0,0,0,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,0,0,0,0,1,2005,0,0,1,0,0,0,0.479294756173045,1.01411212641521,-0.229217179416884,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,3,3,0,3,3,7,4,3,2,3,3,2,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8115474774603,2.30258509299405,201008,1,0,,,,,79,11.773021697998
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.829453456937881,-0.885928017689443,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,5,2004,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.0896896680022341,-1.02351763708627,0,1,0,0,0,0,0,0,0,0,0,1,-1.42643138249192,0.614790127283942,-0.101197016502059,-0.594428927719906,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,0,0,0,0,0,1,2004,0,0,1,0,0,0,0.0338165615905783,-0.740760408320604,1.84289476458399,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9250351157971,2.30258509299405,201009,0,0,,,,,81,11.9112997055054
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0229030713578732,-0.475308481798484,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1952,1952,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.507701015347495,2.96443614345309,-0.777173791393913,-0.161927416184923,0,1,0,0,0,0,0,1,0,0,0,0,-0.0295229611923852,-0.785025043886639,-0.101197016502059,-0.697202965933896,1,0,0,0,0,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,0,0,0,0,1,1952,0,1,0,0,0,0,-0.764331870369674,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,2,1,2,4,0,3,3,7,2,5,2,3,2,2,0,1,1.66911912442754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7239964350502,2.30258509299405,200612,1,0,,,,,40,11.8119878768921
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,1.76547199973124,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1940,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.968704544391867,-0.293025279752882,1.07258996841991,-0.0440255964826342,0,1,0,0,0,0,0,0,0,0,0,1,0.120874113363587,2.00527319731339,-0.101197016502059,1.7832089178845,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,2.26145702249785,2.17157453260921,0,1,0,0,0,0,1940,0,1,0,0,0,0,-0.574075558100079,-0.298089859017875,-0.702842766617084,4.59110700236363,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3,2,4,2,3,3,3,3,7,1,1,2,3,3,2,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4065615062796,2.30258509299405,201009,0,0,,,,,81,12.3799428939819
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.05393728844734,0.6917488340769,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,5,1996,1996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,3.632549726451,-0.293025279752882,-0.592879985065598,3.04862982801587,0,1,0,0,0,0,0,0,0,0,0,1,3.18999407548884,4.03267217022544,-0.101197016502059,5.88033547976143,0,1,0,0,1,0,0,2.59009445201179,1.23259887250509,1.38565545042224,-0.207698474525451,2.26145702249785,2.17157453260921,0,1,0,0,0,0,1996,0,0,0,1,0,0,1.57906904904851,0.610965733300229,0.451619602183404,-0.359600750132276,-0.103330530851366,-0.285935458023539,15.5014508881756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,2,3,4,4,3,3,3,3,7,6,1,2,3,2,3,4,3,1.66911912442754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5211394973617,2.30258509299405,200710,0,1,,,,,107,13.0884132385254
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0667136381510165,-0.376394572596832,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1920,1950,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.968704544391867,-0.293025279752882,0.080588739294663,-1.0325870078326,0,1,0,0,0,0,0,0,0,0,0,1,-0.411888404978755,0.997406274070567,-0.101197016502059,0.516321254515902,0,1,0,0,1,0,0,-1.02736282330994,1.23259887250509,1.38565545042224,-0.207698474525451,0.98684936683629,-0.924311211315714,0,0,0,0,0,1,1989,0,0,1,0,0,0,0.479294756173045,-0.45618648376885,-0.702842766617084,3.08098545521866,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,4,3,3,0,3,3,7,1,1,0,3,3,1,0,1,-0.799602219893816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9640010843304,2.30258509299405,200602,0,0,,,,,49,12.0520648956299
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.245947057168796,1.47253465324942,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1918,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.968704544391867,-0.293025279752882,1.37064538359287,0.252996295459671,0,1,0,0,0,0,0,0,0,0,0,1,0.00871358318625177,0.407150876893639,-0.101197016502059,0.342395959076843,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,0.98684936683629,0.623631660646747,0,0,0,0,0,1,1955,0,0,1,0,0,0,-0.35597685866908,-0.171612559217095,-0.170013981016859,-0.359600750132276,-0.103330530851366,2.27749427971869,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,4,2,3,4,3,3,7,1,1,0,3,3,2,0,3,0.297607266471232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1281111040605,2.30258509299405,200810,0,0,,,,,101,12.1590414047241
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.20185862526362,0.74374204275982,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2004,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.54679498903362,0,0,1,0,0,0,1.79951188477457,-0.293025279752882,0.0259831670492364,1.77211589546993,0,1,0,0,0,0,0,0,0,0,0,1,1.75994731572782,-0.785025043886639,-0.101197016502059,0.690246549954961,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,0,1,0,0,0,0,2004,0,0,0,1,0,0,1.38881273677891,3.36184700396719,0.954846788583617,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,6,1,2,3,2,4,0,3,1.66911912442754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6946526603488,2.30258509299405,200606,1,0,,,,,51,12.7320756912231
